2.31950211331689,2.3162862107878,-2.47272940005949,-0.220129511594262,0.337176810214854,-0.119811506698309,-0.216961424983347,-0.107612118414594,8.64908599570393e-16,7.07665859132257e-16,8.64920341526357e-16,7.07675813762572e-16,9.50268822122317e-16,7.7685759695411e-16,9.50439797204229e-16,7.76996478166312e-16
0.933425366548838,1.74019410432676,-1.56709702611379,0.412318042679978,0.177347856640488,-0.0632975925552829,-0.111520551073371,-0.0615650038874711,4.88586840996372e-16,3.99760451442244e-16,4.88593507016142e-16,3.99766074692448e-16,5.36806785432356e-16,4.38846799417191e-16,5.36903369206756e-16,4.3892525337347e-16
1.52706175886934,1.8808071513085,-1.6655671476993,0.1887580599533,0.304878288547992,-0.0838887587929809,-0.187824875636391,-0.137958908027868,6.04915079344723e-16,4.94939861163398e-16,6.04923280033116e-16,4.94946823348536e-16,6.64615768924551e-16,5.43332368558075e-16,6.64735348467967e-16,5.43429501729079e-16
0.517405834348709,1.50733525420734,-1.13979310747981,0.624643604413413,0.160497720580682,-0.044016398636362,-0.0965470810820559,-0.0774594495024434,3.5132383871001e-16,2.87452232430719e-16,3.5132863483895e-16,2.87456275826916e-16,3.85996889833151e-16,3.15557673242477e-16,3.86066339447276e-16,3.15614086413215e-16
-6.967205618429,-1.69569112206549,5.3474657892685,4.79032817234472,3.49994272733679,0.44382731762396,-1.33342421630885,-2.64290388685954,-1.4671004609658e-15,-1.20037856699594e-15,-1.467121577955e-15,-1.20039545332406e-15,-1.61189454403596e-15,-1.3177455569839e-15,-1.61218456128265e-15,-1.31798113487534e-15
-3.28027302422337,-0.727265122157572,2.45749742110909,2.29452503977165,1.83117814271704,0.773044556084884,-1.16685422928562,-1.01645718104372,-6.29498639775553e-16,-5.1505460705986e-16,-6.29507848020396e-16,-5.15061852632471e-16,-6.9162660416082e-16,-5.65414088970536e-16,-6.91751043890731e-16,-5.65515170026642e-16
-7.19170573734029,-1.76811069546029,5.53476710352356,4.93487699887092,2.6597500336376,0.0456451679460841,-0.486997589896681,-2.25893224400085,-1.65583509074459e-15,-1.35480045216928e-15,-1.65585843642837e-15,-1.35481951076554e-15,-1.81925556292291e-15,-1.48726598815661e-15,-1.81958288909235e-15,-1.48753187168042e-15
-3.33527856071928,-0.738477813732922,2.49770201352337,2.33341473760606,1.43386274654265,0.588121251565234,-0.771542730842217,-0.827804428214115,-7.02849853015429e-16,-5.75070239400687e-16,-7.02859898495323e-16,-5.75078329217879e-16,-7.72216880331291e-16,-6.31297727114056e-16,-7.7235582006167e-16,-6.31410586362631e-16
1.12822638278938e-16,9.52912687320868e-17,-1.43390151507494e-16,-4.01665547528117e-17,6.89610680638136e-17,1.76476503525315e-17,-6.09197155944304e-17,-2.95192125230236e-17,5.25133103224565e-32,4.29662298598255e-32,5.25140019969141e-32,4.29668342642306e-32,5.76959732766869e-32,4.71672372346658e-32,5.77063540978426e-32,4.71756694634108e-32
9.23085950896855e-17,7.79648798642276e-17,-1.17318154298081e-16,-3.28632456318627e-17,5.64221811158602e-17,1.44388559962795e-17,-4.98429524133454e-17,-2.41518641428464e-17,4.29650470277399e-32,3.51538700416429e-32,4.29656129380859e-32,3.51543645498643e-32,4.72053692658566e-32,3.85910267989593e-32,4.72138625881477e-32,3.85979258327919e-32
1.12821705074759e-16,9.52904804108872e-17,-1.4338896536038e-16,-4.01662225877965e-17,6.89604976122074e-17,1.76475043667135e-17,-6.09192116611392e-17,-2.95189683360757e-17,5.25128759322087e-32,4.29658744430536e-32,5.25135676009447e-32,4.29664788424591e-32,5.76954960154368e-32,4.71668470671493e-32,5.77058767507223e-32,4.71752792261429e-32
9.23077803269714e-17,7.79641916010645e-17,-1.17317118699902e-16,-3.28629556221828e-17,5.64216830666885e-17,1.44387285394272e-17,-4.98425124400766e-17,-2.41516509482814e-17,4.29646677710458e-32,3.51535597349759e-32,4.29652336763964e-32,3.51540542388323e-32,4.72049525794211e-32,3.85906861521717e-32,4.72134458267409e-32,3.85975851251059e-32
1.21126570225956e-16,1.02304805674125e-16,-1.5394385469358e-16,-4.31229109166485e-17,7.40366781684991e-17,1.89465368085759e-17,-6.54034758503214e-17,-3.16918541124925e-17,5.637836037184e-32,4.61286019864729e-32,5.63791029544695e-32,4.61292508758526e-32,6.19424742684079e-32,5.0638809136802e-32,6.19536191319193e-32,5.06478619888886e-32
9.90296066814111e-17,8.36414743146143e-17,-1.25860078080254e-16,-3.52560529365485e-17,6.0530262034636e-17,1.54901446085457e-17,-5.34720039670356e-17,-2.59103495476986e-17,4.6093329303029e-32,3.77134210294078e-32,4.60939364172742e-32,3.77139515427407e-32,5.06423891270921e-32,4.1400836946328e-32,5.0651500847626e-32,4.14082382983646e-32
1.21145445814753e-16,1.02320748190509e-16,-1.53967844309729e-16,-4.31296309197335e-17,7.40482154974154e-17,1.89494893045977e-17,-6.54136678570431e-17,-3.16967927193268e-17,5.63871460029704e-32,4.61357903629872e-32,5.6387888701319e-32,4.61364393534856e-32,6.19521269742801e-32,5.06467003541951e-32,6.19632735745333e-32,5.06557546170183e-32
9.90449341310447e-17,8.36544200359259e-17,-1.25879558247632e-16,-3.52615097470596e-17,6.05396306318753e-17,1.54925421087575e-17,-5.34802801296271e-17,-2.59143598184479e-17,4.61004634546598e-32,3.77192581704477e-32,4.6101070662872e-32,3.77197887658914e-32,5.06502273650421e-32,4.14072448116934e-32,5.06593404958536e-32,4.14146473092834e-32
